dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
boston,3,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,17.01526229154357,23.31312730828793,10.406227873733348,0.6358998738481467,91.890118357594,0.2861741336236706,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,3,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,17.01526229154357,23.31312730828793,10.406227873733348,0.6358998738481467,91.890118357594,0.2861741336236706,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,3,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,18.637402742708534,24.21430051187538,11.418811247168986,0.6842212272967559,94.82687988232638,0.26336062138533856,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,3,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,18.637402742708534,24.21430051187538,11.418811247168986,0.6842212272967559,94.82687988232638,0.26336062138533856,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,3,b1,ε-SVR (MSE),SVR-MSE,baseline,10.177454677092477,15.970738966269193,6.2908075714261384,0.28757098764889666,23.004176633849134,0.8212976910963528,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
boston,3,b2,Random Forest,RF,baseline,10.45500297637411,15.119220240157288,6.501675114676938,0.3242296916869695,25.687302549189805,0.8004544849350392,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,3,b3,XGBoost,XGB,baseline,10.237688064500007,16.586649639740212,6.281811811125521,0.3066283194918097,23.136945585511896,0.8202663080309862,NA,NA,NA,NA,NA,NA,300,0.1,3
boston,3,b4,Linear Regression,LR,baseline,15.955447534899255,22.040453200266004,9.779352649342933,0.4589925197435031,36.947544094163526,0.7129820578654822,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,3,b5,WLS (1/y²),WLS,baseline,16.61877714466538,21.866231994036202,10.241742926701559,0.5792197277310575,68.27021810284585,0.4696595405904439,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,3,b6,Log-SVR,Log-SVR,baseline,9.354735201426935,14.639362469591372,5.806309812131705,0.2844024397496495,26.406222942524106,0.7948697280340806,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,3,b7a,QR (τ = 0.5),QR,baseline,14.517266658311396,20.35771263047148,8.931975046675113,0.4429701519868506,40.75205448952166,0.6834276511714371,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,4,m1,SVR-MAPE,SVR-MAPE,psvr,11.053975010162171,14.94150434896651,6.912892466673723,0.26698479338007197,20.243024695146513,0.7598440319789832,10,1,7.071,0.010000191803678796,NA,NA,NA,NA,NA
